DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Overseas / Unknown,European or Other,12-15,Male,8,0,107,75,9
Overseas / Unknown,European or Other,16-19,Female,6,0,184,33,5
Overseas / Unknown,European or Other,16-19,Male,9,0,199,45,20
Overseas / Unknown,European or Other,20-24,Female,28,11,474,59,23
Overseas / Unknown,European or Other,20-24,Male,37,9,533,69,17
Overseas / Unknown,European or Other,25-29,Female,51,28,582,88,48
Overseas / Unknown,European or Other,25-29,Male,77,35,849,91,41
Overseas / Unknown,European or Other,30-34,Female,47,14,432,109,32
Overseas / Unknown,European or Other,30-34,Male,65,24,675,96,36
Overseas / Unknown,European or Other,35-39,Female,25,7,243,103,29
Overseas / Unknown,European or Other,35-39,Male,41,23,474,86,49
Overseas / Unknown,European or Other,40-44,Female,19,9,171,111,53
Overseas / Unknown,European or Other,40-44,Male,24,15,342,70,44
Overseas / Unknown,European or Other,45-49,Female,25,12,198,126,61
Overseas / Unknown,European or Other,45-49,Male,24,14,370,65,38
Overseas / Unknown,European or Other,50-54,Female,34,17,204,167,83
Overseas / Unknown,European or Other,50-54,Male,35,15,407,86,37
Overseas / Unknown,European or Other,55-59,Female,32,24,281,114,85
Overseas / Unknown,European or Other,55-59,Male,32,21,365,88,58
Overseas / Unknown,European or Other,60-64,Female,39,30,301,130,100
Overseas / Unknown,European or Other,60-64,Male,34,21,374,91,56
Overseas / Unknown,European or Other,65-69,Female,59,51,326,181,156
Overseas / Unknown,European or Other,65-69,Male,32,27,324,99,83
Overseas / Unknown,European or Other,70-74,Female,28,27,302,93,89
Overseas / Unknown,European or Other,70-74,Male,29,25,336,86,74
Overseas / Unknown,European or Other,75-79,Female,14,15,184,76,82
Overseas / Unknown,European or Other,75-79,Male,18,16,185,97,86
Overseas / Unknown,European or Other,80-84,Female,18,16,105,171,152
Overseas / Unknown,European or Other,80-84,Male,14,12,110,127,109
Overseas / Unknown,European or Other,85-89,Female,9,8,51,176,157
Overseas / Unknown,Maori,16-19,Male,8,0,68,118,44
Overseas / Unknown,Maori,30-34,Male,11,0,300,37,13
Overseas / Unknown,Maori,35-39,Female,5,0,58,86,17
Overseas / Unknown,Maori,35-39,Male,5,0,212,24,14
Overseas / Unknown,Maori,40-44,Female,6,0,59,102,34
Overseas / Unknown,Maori,45-49,Female,10,0,45,222,89
Overseas / Unknown,Maori,45-49,Male,6,0,171,35,23
Overseas / Unknown,Maori,50-54,Female,10,0,51,196,59
Overseas / Unknown,Maori,55-59,Female,9,8,41,220,195
Overseas / Unknown,Maori,60-64,Female,7,5,34,206,147
Overseas / Unknown,Maori,65-69,Female,6,6,33,182,182
Overseas / Unknown,Maori,70-74,Male,5,0,22,227,182
Overseas / Unknown,Pacific Peoples,16-19,Female,7,0,26,269,77
Overseas / Unknown,Pacific Peoples,16-19,Male,7,0,30,233,67
Overseas / Unknown,Pacific Peoples,20-24,Male,28,18,90,311,200
Overseas / Unknown,Pacific Peoples,25-29,Female,7,0,41,171,73
Overseas / Unknown,Pacific Peoples,25-29,Male,60,48,140,429,343
Overseas / Unknown,Pacific Peoples,30-34,Female,6,0,28,214,71
Overseas / Unknown,Pacific Peoples,30-34,Male,68,51,106,642,481
Overseas / Unknown,Pacific Peoples,35-39,Male,46,40,104,442,385
Overseas / Unknown,Pacific Peoples,40-44,Male,33,19,73,452,260
Overseas / Unknown,Pacific Peoples,45-49,Male,20,19,60,333,317
Overseas / Unknown,Pacific Peoples,50-54,Female,6,5,23,261,217
Overseas / Unknown,Pacific Peoples,55-59,Female,8,5,16,500,312
Overseas / Unknown,Pacific Peoples,55-59,Male,8,6,43,186,140
Overseas / Unknown,Unknown,20-24,Male,11,6,23,478,261
Overseas / Unknown,Unknown,25-29,Male,11,0,51,216,20
Overseas / Unknown,Unknown,30-34,Male,18,11,81,222,136
Overseas / Unknown,Unknown,35-39,Male,5,5,81,62,62
Overseas / Unknown,Unknown,40-44,Male,7,0,85,82,47
Overseas / Unknown,Unknown,55-59,Female,5,0,31,161,32
Overseas / Unknown,Unknown,60-64,Male,6,0,62,97,48
South Canterbury,Asian,12-15,Female,56,5,80,700,62
South Canterbury,Asian,12-15,Male,71,9,91,780,99
South Canterbury,Asian,16-19,Female,62,13,57,1088,228
South Canterbury,Asian,16-19,Male,72,14,69,1043,203
South Canterbury,Asian,20-24,Female,55,14,56,982,250
South Canterbury,Asian,20-24,Male,54,16,65,831,246
South Canterbury,Asian,25-29,Female,144,62,193,746,321
South Canterbury,Asian,25-29,Male,174,46,157,1108,293
South Canterbury,Asian,30-34,Female,199,93,230,865,404
South Canterbury,Asian,30-34,Male,228,97,213,1070,455
South Canterbury,Asian,35-39,Female,155,61,166,934,367
South Canterbury,Asian,35-39,Male,199,73,185,1076,395
South Canterbury,Asian,40-44,Female,134,61,144,931,424
South Canterbury,Asian,40-44,Male,164,63,152,1079,414
South Canterbury,Asian,45-49,Female,91,45,96,948,469
South Canterbury,Asian,45-49,Male,123,66,98,1255,673
South Canterbury,Asian,50-54,Female,62,33,72,861,458
South Canterbury,Asian,50-54,Male,67,29,54,1241,537
South Canterbury,Asian,55-59,Female,51,38,47,1085,809
South Canterbury,Asian,55-59,Male,41,30,39,1051,769
South Canterbury,Asian,60-64,Female,32,29,49,653,592
South Canterbury,Asian,60-64,Male,32,26,24,1333,1083
South Canterbury,Asian,65-69,Female,17,18,13,1308,1385
South Canterbury,Asian,65-69,Male,12,10,20,600,500
South Canterbury,Asian,70-74,Female,10,10,15,667,667
South Canterbury,Asian,70-74,Male,13,13,15,867,867
South Canterbury,Asian,75-79,Female,7,7,7,1000,1000
South Canterbury,Asian,80-84,Female,7,7,10,700,700
South Canterbury,European or Other,12-15,Female,686,65,1138,603,57
South Canterbury,European or Other,12-15,Male,777,82,1206,644,68
South Canterbury,European or Other,16-19,Female,648,128,1039,624,123
South Canterbury,European or Other,16-19,Male,647,125,1128,574,111
South Canterbury,European or Other,20-24,Female,648,235,1169,554,201
South Canterbury,European or Other,20-24,Male,614,139,1359,452,102
South Canterbury,European or Other,25-29,Female,739,248,1419,521,175
South Canterbury,European or Other,25-29,Male,716,199,1482,483,134
South Canterbury,European or Other,30-34,Female,910,286,1422,640,201
South Canterbury,European or Other,30-34,Male,799,204,1396,572,146
South Canterbury,European or Other,35-39,Female,946,344,1321,716,260
South Canterbury,European or Other,35-39,Male,795,226,1228,647,184
South Canterbury,European or Other,40-44,Female,1021,419,1357,752,309
South Canterbury,European or Other,40-44,Male,898,282,1339,671,211
South Canterbury,European or Other,45-49,Female,1275,572,1755,726,326
South Canterbury,European or Other,45-49,Male,1163,430,1622,717,265
South Canterbury,European or Other,50-54,Female,1561,899,1896,823,474
South Canterbury,European or Other,50-54,Male,1397,660,1814,770,364
South Canterbury,European or Other,55-59,Female,1809,1323,2080,870,636
South Canterbury,European or Other,55-59,Male,1672,1113,2015,830,552
South Canterbury,European or Other,60-64,Female,1807,1542,1950,927,791
South Canterbury,European or Other,60-64,Male,1729,1419,1998,865,710
South Canterbury,European or Other,65-69,Female,1632,1521,1787,913,851
South Canterbury,European or Other,65-69,Male,1762,1619,1893,931,855
South Canterbury,European or Other,70-74,Female,1620,1522,1706,950,892
South Canterbury,European or Other,70-74,Male,1645,1536,1682,978,913
South Canterbury,European or Other,75-79,Female,1191,1153,1248,954,924
South Canterbury,European or Other,75-79,Male,1117,1088,1185,943,918
South Canterbury,European or Other,80-84,Female,910,894,965,943,926
South Canterbury,European or Other,80-84,Male,705,697,736,958,947
South Canterbury,European or Other,85-89,Female,543,522,554,980,942
South Canterbury,European or Other,85-89,Male,399,387,398,1003,972
South Canterbury,European or Other,90+,Female,319,312,340,938,918
South Canterbury,European or Other,90+,Male,189,183,202,936,906
South Canterbury,Maori,12-15,Female,96,13,184,522,71
South Canterbury,Maori,12-15,Male,90,6,200,450,30
South Canterbury,Maori,16-19,Female,83,22,155,535,142
South Canterbury,Maori,16-19,Male,76,24,166,458,145
South Canterbury,Maori,20-24,Female,76,30,187,406,160
South Canterbury,Maori,20-24,Male,64,23,198,323,116
South Canterbury,Maori,25-29,Female,60,24,149,403,161
South Canterbury,Maori,25-29,Male,60,25,181,331,138
South Canterbury,Maori,30-34,Female,75,28,160,469,175
South Canterbury,Maori,30-34,Male,68,27,157,433,172
South Canterbury,Maori,35-39,Female,61,35,111,550,315
South Canterbury,Maori,35-39,Male,58,20,109,532,183
South Canterbury,Maori,40-44,Female,70,36,131,534,275
South Canterbury,Maori,40-44,Male,68,25,127,535,197
South Canterbury,Maori,45-49,Female,100,62,161,621,385
South Canterbury,Maori,45-49,Male,66,29,118,559,246
South Canterbury,Maori,50-54,Female,103,64,137,752,467
South Canterbury,Maori,50-54,Male,72,37,98,735,378
South Canterbury,Maori,55-59,Female,95,69,120,792,575
South Canterbury,Maori,55-59,Male,74,49,101,733,485
South Canterbury,Maori,60-64,Female,68,55,95,716,579
South Canterbury,Maori,60-64,Male,68,54,72,944,750
South Canterbury,Maori,65-69,Female,73,69,69,1058,1000
South Canterbury,Maori,65-69,Male,55,54,59,932,915
South Canterbury,Maori,70-74,Female,50,44,49,1020,898
South Canterbury,Maori,70-74,Male,40,39,37,1081,1054
South Canterbury,Maori,75-79,Female,22,23,31,710,742
South Canterbury,Maori,75-79,Male,16,14,16,1000,875
South Canterbury,Maori,80-84,Female,15,10,13,1154,769
South Canterbury,Maori,80-84,Male,13,12,14,929,857
South Canterbury,Maori,85-89,Female,6,7,8,750,875
South Canterbury,Maori,85-89,Male,7,7,7,1000,1000
South Canterbury,Pacific Peoples,12-15,Female,26,0,31,839,65
South Canterbury,Pacific Peoples,12-15,Male,32,0,40,800,25
South Canterbury,Pacific Peoples,16-19,Female,13,0,30,433,67
South Canterbury,Pacific Peoples,16-19,Male,24,7,46,522,152
South Canterbury,Pacific Peoples,20-24,Female,27,0,46,587,87
South Canterbury,Pacific Peoples,20-24,Male,38,11,63,603,175
South Canterbury,Pacific Peoples,25-29,Female,23,10,42,548,238
South Canterbury,Pacific Peoples,25-29,Male,62,17,56,1107,304
South Canterbury,Pacific Peoples,30-34,Female,30,12,49,612,245
South Canterbury,Pacific Peoples,30-34,Male,55,15,66,833,227
South Canterbury,Pacific Peoples,35-39,Female,22,7,40,550,175
South Canterbury,Pacific Peoples,35-39,Male,56,17,67,836,254
South Canterbury,Pacific Peoples,40-44,Female,39,14,36,1083,389
South Canterbury,Pacific Peoples,40-44,Male,54,22,53,1019,415
South Canterbury,Pacific Peoples,45-49,Female,19,9,24,792,375
South Canterbury,Pacific Peoples,45-49,Male,30,12,27,1111,444
South Canterbury,Pacific Peoples,50-54,Female,20,10,19,1053,526
South Canterbury,Pacific Peoples,50-54,Male,15,8,18,833,444
South Canterbury,Pacific Peoples,55-59,Female,9,0,13,692,231
South Canterbury,Pacific Peoples,55-59,Male,11,0,10,1100,400
South Canterbury,Pacific Peoples,60-64,Female,9,7,13,692,538
South Canterbury,Pacific Peoples,60-64,Male,12,9,11,1091,818
South Canterbury,Pacific Peoples,65-69,Female,6,5,7,857,714
South Canterbury,Pacific Peoples,70-74,Female,5,5,6,833,833
South Canterbury,Pacific Peoples,75-79,Female,6,5,7,857,714
South Canterbury,Pacific Peoples,75-79,Male,6,7,6,1000,1167
Southern,Asian,12-15,Female,350,59,445,787,133
Southern,Asian,12-15,Male,423,96,482,878,199
Southern,Asian,16-19,Female,669,274,710,942,386
Southern,Asian,16-19,Male,506,168,556,910,302
Southern,Asian,20-24,Female,1113,655,1023,1088,640
Southern,Asian,20-24,Male,998,511,823,1213,621
Southern,Asian,25-29,Female,1010,573,1118,903,513
Southern,Asian,25-29,Male,1212,540,1031,1176,524
Southern,Asian,30-34,Female,1354,775,1474,919,526
Southern,Asian,30-34,Male,1379,741,1186,1163,625
Southern,Asian,30-34,Unknown/Other,22,12,9,2444,1333
Southern,Asian,35-39,Female,1186,658,1261,941,522
Southern,Asian,35-39,Male,1276,641,1164,1096,551
Southern,Asian,40-44,Female,835,472,848,985,557
Southern,Asian,40-44,Male,869,450,819,1061,549
Southern,Asian,45-49,Female,647,442,660,980,670
Southern,Asian,45-49,Male,634,399,589,1076,677
Southern,Asian,50-54,Female,488,336,531,919,633
Southern,Asian,50-54,Male,388,254,356,1090,713
Southern,Asian,55-59,Female,376,282,426,883,662
Southern,Asian,55-59,Male,239,184,246,972,748
Southern,Asian,60-64,Female,280,243,280,1000,868
Southern,Asian,60-64,Male,178,144,204,873,706
Southern,Asian,65-69,Female,173,152,203,852,749
Southern,Asian,65-69,Male,130,115,133,977,865
Southern,Asian,70-74,Female,104,97,111,937,874
Southern,Asian,70-74,Male,67,66,84,798,786
Southern,Asian,75-79,Female,52,46,62,839,742
Southern,Asian,75-79,Male,40,34,42,952,810
Southern,Asian,80-84,Female,32,28,27,1185,1037
Southern,Asian,80-84,Male,29,27,38,763,711
Southern,Asian,85-89,Female,21,21,24,875,875
Southern,Asian,85-89,Male,14,13,10,1400,1300
Southern,Asian,90+,Female,13,13,15,867,867
Southern,European or Other,12-15,Female,3922,500,5889,666,85
Southern,European or Other,12-15,Male,4015,555,6195,648,90
Southern,European or Other,16-19,Female,5300,1640,7016,755,234
Southern,European or Other,16-19,Male,4377,1174,6632,660,177
Southern,European or Other,20-24,Female,7304,3126,9211,793,339
Southern,European or Other,20-24,Male,6078,1870,8806,690,212
Southern,European or Other,25-29,Female,5926,2465,8965,661,275
Southern,European or Other,25-29,Male,5642,1941,8786,642,221
Southern,European or Other,25-29,Unknown/Other,47,22,14,3357,1571
Southern,European or Other,30-34,Female,6267,2582,8869,707,291
Southern,European or Other,30-34,Male,6174,2155,8702,709,248
Southern,European or Other,30-34,Unknown/Other,21,7,6,3500,1167
Southern,European or Other,35-39,Female,6175,2663,8309,743,320
Southern,European or Other,35-39,Male,5593,2057,7944,704,259
Southern,European or Other,40-44,Female,6445,2977,8175,788,364
Southern,European or Other,40-44,Male,5917,2333,7808,758,299
Southern,European or Other,45-49,Female,7377,4450,9176,804,485
Southern,European or Other,45-49,Male,6713,3648,9012,745,405
Southern,European or Other,50-54,Female,7913,5314,9216,859,577
Southern,European or Other,50-54,Male,7382,4469,8835,836,506
Southern,European or Other,55-59,Female,8600,6447,10137,848,636
Southern,European or Other,55-59,Male,8280,5779,10093,820,573
Southern,European or Other,60-64,Female,8582,7158,9450,908,757
Southern,European or Other,60-64,Male,8560,6847,9557,896,716
Southern,European or Other,65-69,Female,7627,6947,8111,940,856
Southern,European or Other,65-69,Male,7722,6952,8338,926,834
Southern,European or Other,70-74,Female,6895,6440,7256,950,888
Southern,European or Other,70-74,Male,6778,6265,7078,958,885
Southern,European or Other,75-79,Female,4852,4552,5167,939,881
Southern,European or Other,75-79,Male,4479,4188,4778,937,877
Southern,European or Other,80-84,Female,3694,3441,3732,990,922
Southern,European or Other,80-84,Male,3015,2809,2970,1015,946
Southern,European or Other,85-89,Female,2192,2039,2372,924,860
Southern,European or Other,85-89,Male,1532,1450,1664,921,871
Southern,European or Other,90+,Female,1520,1399,1591,955,879
Southern,European or Other,90+,Male,717,668,782,917,854
Southern,Maori,12-15,Female,572,103,1155,495,89
Southern,Maori,12-15,Male,646,115,1349,479,85
Southern,Maori,16-19,Female,697,274,1220,571,225
Southern,Maori,16-19,Male,619,249,1206,513,206
Southern,Maori,20-24,Female,920,421,1467,627,287
Southern,Maori,20-24,Male,791,300,1426,555,210
Southern,Maori,25-29,Female,534,274,1188,449,231
Southern,Maori,25-29,Male,508,206,1275,398,162
Southern,Maori,30-34,Female,526,259,1063,495,244
Southern,Maori,30-34,Male,542,241,1118,485,216
Southern,Maori,35-39,Female,519,280,932,557,300
Southern,Maori,35-39,Male,464,232,875,530,265
Southern,Maori,40-44,Female,571,346,813,702,426
Southern,Maori,40-44,Male,479,282,796,602,354
Southern,Maori,45-49,Female,612,409,886,691,462
Southern,Maori,45-49,Male,507,319,744,681,429
Southern,Maori,50-54,Female,706,479,935,755,512
Southern,Maori,50-54,Male,472,311,690,684,451
Southern,Maori,55-59,Female,649,488,830,782,588
Southern,Maori,55-59,Male,505,358,635,795,564
Southern,Maori,60-64,Female,556,446,561,991,795
Southern,Maori,60-64,Male,434,326,524,828,622
Southern,Maori,65-69,Female,353,308,396,891,778
Southern,Maori,65-69,Male,332,275,356,933,772
Southern,Maori,70-74,Female,288,247,298,966,829
Southern,Maori,70-74,Male,262,237,274,956,865
Southern,Maori,75-79,Female,145,126,153,948,824
Southern,Maori,75-79,Male,134,123,154,870,799
Southern,Maori,80-84,Female,95,90,98,969,918
Southern,Maori,80-84,Male,106,93,118,898,788
Southern,Maori,85-89,Female,42,38,40,1050,950
Southern,Maori,85-89,Male,40,33,35,1143,943
Southern,Maori,90+,Female,18,17,22,818,773
Southern,Maori,90+,Male,8,8,10,800,800
Southern,Pacific Peoples,12-15,Female,172,26,266,647,98
Southern,Pacific Peoples,12-15,Male,186,37,299,622,124
Southern,Pacific Peoples,16-19,Female,237,88,355,668,248
Southern,Pacific Peoples,16-19,Male,223,85,337,662,252
Southern,Pacific Peoples,20-24,Female,375,181,415,904,436
Southern,Pacific Peoples,20-24,Male,312,112,376,830,298
Southern,Pacific Peoples,25-29,Female,229,120,342,670,351
Southern,Pacific Peoples,25-29,Male,287,136,356,806,382
Southern,Pacific Peoples,30-34,Female,215,137,294,731,466
Southern,Pacific Peoples,30-34,Male,256,138,291,880,474
Southern,Pacific Peoples,35-39,Female,215,142,286,752,497
Southern,Pacific Peoples,35-39,Male,245,122,298,822,409
Southern,Pacific Peoples,40-44,Female,176,108,210,838,514
Southern,Pacific Peoples,40-44,Male,228,148,251,908,590
Southern,Pacific Peoples,45-49,Female,162,119,203,798,586
Southern,Pacific Peoples,45-49,Male,215,138,233,923,592
Southern,Pacific Peoples,50-54,Female,161,129,181,890,713
Southern,Pacific Peoples,50-54,Male,141,106,172,820,616
Southern,Pacific Peoples,55-59,Female,111,77,125,888,616
Southern,Pacific Peoples,55-59,Male,108,81,125,864,648
Southern,Pacific Peoples,60-64,Female,86,72,100,860,720
Southern,Pacific Peoples,60-64,Male,108,89,119,908,748
Southern,Pacific Peoples,65-69,Female,58,53,68,853,779
Southern,Pacific Peoples,65-69,Male,80,73,86,930,849
Southern,Pacific Peoples,70-74,Female,37,35,46,804,761
Southern,Pacific Peoples,70-74,Male,52,48,54,963,889
Southern,Pacific Peoples,75-79,Female,36,28,30,1200,933
Southern,Pacific Peoples,75-79,Male,36,34,38,947,895
Southern,Pacific Peoples,80-84,Female,16,15,27,593,556
Southern,Pacific Peoples,80-84,Male,20,18,20,1000,900
Southern,Pacific Peoples,85-89,Female,10,9,10,1000,900
Southern,Pacific Peoples,85-89,Male,5,5,10,500,500
Southern,Unknown,16-19,Female,25,11,11,2273,1000
Southern,Unknown,16-19,Male,18,7,8,2250,875
Southern,Unknown,20-24,Female,57,19,18,3167,1056
Southern,Unknown,20-24,Male,64,18,21,3048,857
Southern,Unknown,25-29,Female,95,36,24,3958,1500
Southern,Unknown,25-29,Male,127,35,24,5292,1458
Southern,Unknown,30-34,Female,81,30,27,3000,1111
Southern,Unknown,30-34,Male,128,43,31,4129,1387
Southern,Unknown,35-39,Female,39,15,19,2053,789
Southern,Unknown,35-39,Male,88,36,24,3667,1500
Southern,Unknown,40-44,Female,45,22,26,1731,846
Southern,Unknown,40-44,Male,76,27,32,2375,844
Southern,Unknown,45-49,Female,30,15,26,1154,577
Southern,Unknown,45-49,Male,51,22,37,1378,595
Southern,Unknown,50-54,Female,33,22,22,1500,1000
Southern,Unknown,50-54,Male,51,20,31,1645,645
Southern,Unknown,55-59,Female,27,17,24,1125,708
Southern,Unknown,55-59,Male,82,52,55,1491,945
Southern,Unknown,60-64,Female,38,33,26,1462,1269
Southern,Unknown,60-64,Male,64,45,32,2000,1406
Southern,Unknown,65-69,Female,14,12,16,875,750
Southern,Unknown,65-69,Male,35,22,35,1000,629
Southern,Unknown,70-74,Female,10,8,12,833,667
Southern,Unknown,70-74,Male,34,29,27,1259,1074
Southern,Unknown,75-79,Female,8,7,8,1000,875
Southern,Unknown,75-79,Male,11,9,13,846,692
Southern,Unknown,80-84,Female,9,8,8,1125,1000
Southern,Unknown,80-84,Male,8,7,7,1143,1000
Southern,Unknown,85-89,Female,6,5,8,750,625
Tairawhiti,Asian,12-15,Female,25,0,32,781,125
Tairawhiti,Asian,12-15,Male,29,0,39,744,103
Tairawhiti,Asian,16-19,Female,27,10,23,1174,435
Tairawhiti,Asian,16-19,Male,19,5,25,760,200
Tairawhiti,Asian,20-24,Female,20,10,28,714,357
Tairawhiti,Asian,20-24,Male,45,22,31,1452,710
Tairawhiti,Asian,25-29,Female,79,49,73,1082,671
Tairawhiti,Asian,25-29,Male,114,48,112,1018,429
Tairawhiti,Asian,30-34,Female,118,67,109,1083,615
Tairawhiti,Asian,30-34,Male,125,76,109,1147,697
Tairawhiti,Asian,35-39,Female,60,38,58,1034,655
Tairawhiti,Asian,35-39,Male,87,51,62,1403,823
Tairawhiti,Asian,40-44,Female,52,35,67,776,522
Tairawhiti,Asian,40-44,Male,55,29,41,1341,707
Tairawhiti,Asian,45-49,Female,42,23,48,875,479
Tairawhiti,Asian,45-49,Male,37,25,30,1233,833
Tairawhiti,Asian,50-54,Female,36,26,38,947,684
Tairawhiti,Asian,50-54,Male,27,21,27,1000,778
Tairawhiti,Asian,55-59,Female,32,29,34,941,853
Tairawhiti,Asian,55-59,Male,30,22,27,1111,815
Tairawhiti,Asian,60-64,Female,27,22,24,1125,917
Tairawhiti,Asian,60-64,Male,9,8,7,1286,1143
Tairawhiti,Asian,65-69,Female,9,7,12,750,583
Tairawhiti,Asian,65-69,Male,5,0,9,556,222
Tairawhiti,Asian,70-74,Female,9,7,12,750,583
Tairawhiti,Asian,70-74,Male,8,7,5,1600,1400
Tairawhiti,Asian,75-79,Female,6,0,8,750,500
Tairawhiti,Asian,80-84,Female,9,9,9,1000,1000
Tairawhiti,Asian,80-84,Male,5,0,6,833,667
Tairawhiti,European or Other,12-15,Female,302,22,497,608,44
Tairawhiti,European or Other,12-15,Male,305,33,501,609,66
Tairawhiti,European or Other,16-19,Female,274,69,407,673,170
Tairawhiti,European or Other,16-19,Male,305,59,470,649,126
Tairawhiti,European or Other,20-24,Female,297,132,493,602,268
Tairawhiti,European or Other,20-24,Male,304,92,526,578,175
Tairawhiti,European or Other,25-29,Female,352,140,596,591,235
Tairawhiti,European or Other,25-29,Male,363,119,613,592,194
Tairawhiti,European or Other,30-34,Female,400,158,646,619,245
Tairawhiti,European or Other,30-34,Male,396,127,643,616,198
Tairawhiti,European or Other,35-39,Female,429,169,683,628,247
Tairawhiti,European or Other,35-39,Male,378,124,571,662,217
Tairawhiti,European or Other,40-44,Female,500,251,673,743,373
Tairawhiti,European or Other,40-44,Male,413,171,643,642,266
Tairawhiti,European or Other,45-49,Female,545,341,714,763,478
Tairawhiti,European or Other,45-49,Male,535,312,763,701,409
Tairawhiti,European or Other,50-54,Female,628,442,799,786,553
Tairawhiti,European or Other,50-54,Male,550,365,750,733,487
Tairawhiti,European or Other,55-59,Female,703,542,851,826,637
Tairawhiti,European or Other,55-59,Male,678,470,856,792,549
Tairawhiti,European or Other,60-64,Female,773,617,836,925,738
Tairawhiti,European or Other,60-64,Male,737,581,874,843,665
Tairawhiti,European or Other,65-69,Female,713,643,813,877,791
Tairawhiti,European or Other,65-69,Male,771,683,880,876,776
Tairawhiti,European or Other,70-74,Female,688,638,714,964,894
Tairawhiti,European or Other,70-74,Male,664,617,709,937,870
Tairawhiti,European or Other,75-79,Female,485,461,532,912,867
Tairawhiti,European or Other,75-79,Male,464,434,509,912,853
Tairawhiti,European or Other,80-84,Female,377,356,365,1033,975
Tairawhiti,European or Other,80-84,Male,315,299,296,1064,1010
Tairawhiti,European or Other,85-89,Female,200,193,254,787,760
Tairawhiti,European or Other,85-89,Male,167,154,169,988,911
Tairawhiti,European or Other,90+,Female,159,140,166,958,843
Tairawhiti,European or Other,90+,Male,81,73,87,931,839
Tairawhiti,Maori,12-15,Female,404,24,979,413,25
Tairawhiti,Maori,12-15,Male,429,29,1080,397,27
Tairawhiti,Maori,16-19,Female,353,95,877,403,108
Tairawhiti,Maori,16-19,Male,376,100,974,386,103
Tairawhiti,Maori,20-24,Female,304,120,978,311,123
Tairawhiti,Maori,20-24,Male,290,95,866,335,110
Tairawhiti,Maori,25-29,Female,338,132,967,350,137
Tairawhiti,Maori,25-29,Male,262,87,912,287,95
Tairawhiti,Maori,30-34,Female,388,158,921,421,172
Tairawhiti,Maori,30-34,Male,296,95,745,397,128
Tairawhiti,Maori,35-39,Female,352,155,790,446,196
Tairawhiti,Maori,35-39,Male,291,94,630,462,149
Tairawhiti,Maori,40-44,Female,413,203,696,593,292
Tairawhiti,Maori,40-44,Male,321,112,654,491,171
Tairawhiti,Maori,45-49,Female,498,275,794,627,346
Tairawhiti,Maori,45-49,Male,379,204,683,555,299
Tairawhiti,Maori,50-54,Female,540,340,796,678,427
Tairawhiti,Maori,50-54,Male,386,209,636,607,329
Tairawhiti,Maori,55-59,Female,586,428,774,757,553
Tairawhiti,Maori,55-59,Male,448,312,616,727,506
Tairawhiti,Maori,60-64,Female,534,409,667,801,613
Tairawhiti,Maori,60-64,Male,477,365,586,814,623
Tairawhiti,Maori,65-69,Female,426,371,481,886,771
Tairawhiti,Maori,65-69,Male,402,340,475,846,716
Tairawhiti,Maori,70-74,Female,313,269,356,879,756
Tairawhiti,Maori,70-74,Male,266,240,262,1015,916
Tairawhiti,Maori,75-79,Female,173,152,184,940,826
Tairawhiti,Maori,75-79,Male,128,118,145,883,814
Tairawhiti,Maori,80-84,Female,116,97,128,906,758
Tairawhiti,Maori,80-84,Male,59,55,65,908,846
Tairawhiti,Maori,85-89,Female,54,49,59,915,831
Tairawhiti,Maori,85-89,Male,22,19,35,629,543
Tairawhiti,Maori,90+,Female,21,18,17,1235,1059
Tairawhiti,Maori,90+,Male,11,9,10,1100,900
Tairawhiti,Pacific Peoples,12-15,Female,19,0,34,559,29
Tairawhiti,Pacific Peoples,12-15,Male,22,0,38,579,0
Tairawhiti,Pacific Peoples,16-19,Female,24,9,37,649,243
Tairawhiti,Pacific Peoples,16-19,Male,16,8,27,593,296
Tairawhiti,Pacific Peoples,20-24,Female,24,10,44,545,227
Tairawhiti,Pacific Peoples,20-24,Male,35,13,45,778,289
Tairawhiti,Pacific Peoples,25-29,Female,22,12,34,647,353
Tairawhiti,Pacific Peoples,25-29,Male,41,18,66,621,273
Tairawhiti,Pacific Peoples,30-34,Female,23,14,39,590,359
Tairawhiti,Pacific Peoples,30-34,Male,61,23,71,859,324
Tairawhiti,Pacific Peoples,35-39,Female,24,16,34,706,471
Tairawhiti,Pacific Peoples,35-39,Male,36,10,49,735,204
Tairawhiti,Pacific Peoples,40-44,Female,21,13,24,875,542
Tairawhiti,Pacific Peoples,40-44,Male,47,15,60,783,250
Tairawhiti,Pacific Peoples,45-49,Female,22,15,34,647,441
Tairawhiti,Pacific Peoples,45-49,Male,37,22,50,740,440
Tairawhiti,Pacific Peoples,50-54,Female,29,23,32,906,719
Tairawhiti,Pacific Peoples,50-54,Male,47,33,52,904,635
Tairawhiti,Pacific Peoples,55-59,Female,29,25,39,744,641
Tairawhiti,Pacific Peoples,55-59,Male,33,26,37,892,703
Tairawhiti,Pacific Peoples,60-64,Female,17,11,17,1000,647
Tairawhiti,Pacific Peoples,60-64,Male,29,21,29,1000,724
Tairawhiti,Pacific Peoples,65-69,Female,13,11,12,1083,917
Tairawhiti,Pacific Peoples,65-69,Male,17,15,18,944,833
Tairawhiti,Pacific Peoples,70-74,Female,10,9,11,909,818
